longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,total_rooms_per_person,bedrooms_per_room,income_per_person,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_ces
-117.97,33.99,23,3335,570.0,1560,555,5.7268,2.1378205128205128,0.17091454272863568,0.003671025641025641,1,0,0,0,0,300300
-118.36,34.04,48,1769,429.0,993,405,2.3214,1.7814702920443102,0.24250989259468628,0.0023377643504531725,1,0,0,0,0,139400
-118.98,35.4,36,1864,331.0,1052,325,3.4205,1.7718631178707225,0.17757510729613735,0.0032514258555133083,0,1,0,0,0,76600
-118.37,34.17,6,854,350.0,542,321,0.8198,1.5756457564575646,0.4098360655737705,0.0015125461254612545,1,0,0,0,0,325000
-117.27,34.08,38,1093,256.0,856,212,1.4279,1.2768691588785046,0.2342177493138152,0.0016681074766355139,0,1,0,0,0,73000
-120.81,38.89,17,1438,324.0,675,268,2.9444,2.1303703703703705,0.22531293463143254,0.004362074074074074,0,1,0,0,0,119300
-118.27,33.79,36,2218,561.0,1789,527,3.1613,1.2397987702627167,0.25293056807935077,0.0017670765790944664,1,0,0,0,0,182300
-122.27,37.83,51,2665,574.0,1258,536,2.7303,2.118441971383148,0.2153846153846154,0.002170349761526232,0,0,0,1,0,109700
-120.29,38.01,12,3014,560.0,1424,485,3.0729,2.116573033707865,0.18579960185799602,0.0021579353932584273,0,1,0,0,0,105100
-120.38,36.15,17,2279,448.0,1200,420,2.7461,1.8991666666666667,0.19657744624835455,0.002288416666666667,0,1,0,0,0,70000
-117.88,33.89,16,959,176.0,353,185,4.5,2.71671388101983,0.1835245046923879,0.012747875354107648,1,0,0,0,0,173300
-120.31,37.29,40,1542,341.0,1283,341,1.6929,1.2018706157443493,0.22114137483787288,0.001319485580670304,0,1,0,0,0,55900
-117.56,33.86,25,6964,1066.0,3240,1036,5.2898,2.1493827160493826,0.1530729465824239,0.0016326543209876543,0,1,0,0,0,177100
-118.48,34.25,35,1442,276.0,795,268,4.9688,1.8138364779874214,0.1914008321775312,0.006250062893081761,1,0,0,0,0,216900
-117.61,33.44,17,2036,272.0,713,265,6.5954,2.855539971949509,0.13359528487229863,0.009250210378681626,0,0,0,0,1,346200
-122.04,37.96,28,1207,252.0,724,252,3.6964,1.6671270718232045,0.2087821043910522,0.005105524861878453,0,0,0,1,0,165700
-117.11,32.77,52,1484,224.0,498,223,6.6053,2.9799196787148596,0.1509433962264151,0.013263654618473895,0,0,0,0,1,331400
-120.79,38.24,19,1003,235.0,538,190,2.9821,1.8643122676579926,0.23429710867397807,0.005542936802973977,0,1,0,0,0,90400
-118.17,33.94,17,1145,209.0,499,202,4.6389,2.2945891783567136,0.18253275109170305,0.009296392785571142,1,0,0,0,0,165500
-119.73,36.81,19,1699,356.0,994,368,2.7778,1.7092555331991952,0.20953502060035314,0.0027945674044265595,0,1,0,0,0,79700
-122.08,39.25,52,224,38.0,120,45,3.017,1.8666666666666667,0.16964285714285715,0.025141666666666666,0,1,0,0,0,112500
-121.8,36.68,18,8581,1957.0,6071,1889,3.0,1.4134409487728545,0.22806199743619623,0.0004941525284137704,1,0,0,0,0,162200
-117.67,35.65,18,2737,589.0,1128,533,2.8,2.426418439716312,0.21519912312751188,0.002482269503546099,0,1,0,0,0,72000
-118.36,33.89,37,1719,426.0,1266,424,3.375,1.3578199052132702,0.24781849912739964,0.002665876777251185,1,0,0,0,0,228000
-122.54,37.88,30,4382,732.0,1775,745,6.7809,2.468732394366197,0.16704701049748974,0.003820225352112676,0,0,0,1,0,414400
-122.53,37.97,52,1560,451.0,700,419,2.5125,2.2285714285714286,0.28910256410256413,0.0035892857142857146,0,0,0,1,0,270800
-122.36,37.92,52,215,41.0,126,43,1.3929,1.7063492063492063,0.19069767441860466,0.011054761904761906,0,0,0,1,0,104200
-122.26,38.12,28,3102,734.0,1623,639,3.1025,1.911275415896488,0.2366215344938749,0.0019115834873690697,0,0,0,1,0,103700
-117.51,34.0,36,3791,746.0,2258,672,3.2067,1.678919397697077,0.19678185175415458,0.0014201505757307352,0,1,0,0,0,124700
-117.65,33.65,15,4713,671.0,2197,673,7.5426,2.1451979972690034,0.14237216210481646,0.003433136094674556,1,0,0,0,0,294800
-122.31,37.93,39,2505,371.0,872,345,5.3433,2.8727064220183487,0.14810379241516966,0.006127637614678899,0,0,0,1,0,286500
-119.15,34.25,36,3511,664.0,2965,695,4.0878,1.1841483979763912,0.18911990885787525,0.0013786846543001685,0,0,0,0,1,186800
-117.01,32.77,24,2311,536.0,1005,525,2.9,2.2995024875621892,0.2319342276070965,0.0028855721393034827,1,0,0,0,0,185200
-118.3,34.26,40,1065,214.0,605,183,4.1964,1.7603305785123966,0.20093896713615023,0.006936198347107438,1,0,0,0,0,185900
-118.37,34.04,43,888,170.0,514,161,3.1827,1.727626459143969,0.19144144144144143,0.006192023346303502,1,0,0,0,0,202800
-116.51,34.45,21,8502,2634.0,2330,991,1.3811,3.6489270386266095,0.30980945659844744,0.0005927467811158798,0,1,0,0,0,51300
-117.08,32.65,28,2296,603.0,1277,550,2.3562,1.79796397807361,0.2626306620209059,0.001845105716523101,0,0,0,0,1,123800
-118.54,34.19,22,3380,790.0,2199,737,2.5739,1.53706230104593,0.23372781065088757,0.0011704865848112778,1,0,0,0,0,239200
-118.24,33.89,32,1132,266.0,1211,279,2.1838,0.93476465730801,0.23498233215547704,0.0018033030553261768,1,0,0,0,0,98300
-122.09,37.63,36,1570,274.0,992,249,5.3644,1.5826612903225807,0.17452229299363056,0.0054076612903225805,0,0,0,1,0,168800
-118.02,33.62,11,3969,834.0,1508,754,4.3409,2.631962864721485,0.21012849584278157,0.002878580901856764,0,0,0,0,1,271400
-118.21,33.9,41,941,233.0,973,253,1.9583,0.9671120246659815,0.24760892667375134,0.002012641315519013,1,0,0,0,0,102300
-117.09,32.74,42,1986,472.0,1472,475,2.1757,1.3491847826086956,0.23766364551863042,0.0014780570652173912,0,0,0,0,1,110100
-118.25,34.25,34,3150,518.0,1392,480,4.9355,2.2629310344827585,0.16444444444444445,0.003545617816091954,1,0,0,0,0,336900
-118.16,34.02,41,1256,391.0,1511,381,1.7981,0.8312375909993381,0.31130573248407645,0.0011900066181336863,1,0,0,0,0,166000
-119.43,36.61,19,1484,296.0,1296,298,2.4219,1.1450617283950617,0.19946091644204852,0.00186875,0,1,0,0,0,65800
-119.76,34.44,28,1985,582.0,1092,548,2.4701,1.8177655677655677,0.2931989924433249,0.002261996336996337,0,0,0,0,1,290900
-121.5,38.58,5,761,306.0,2031,295,0.7526,0.3746922698178237,0.4021024967148489,0.0003705563761693747,0,1,0,0,0,162500
-120.67,38.76,35,2104,403.0,1060,400,2.1682,1.9849056603773585,0.19153992395437264,0.0020454716981132075,0,1,0,0,0,138100
-116.24,33.73,14,2774,566.0,1530,505,3.0682,1.8130718954248366,0.20403749098774332,0.002005359477124183,0,1,0,0,0,104100
-121.88,36.49,28,2830,458.0,898,370,5.8142,3.151447661469933,0.1618374558303887,0.006474610244988864,0,0,0,0,1,500001
-118.37,33.87,13,2907,726.0,1573,694,3.5048,1.8480610298792117,0.24974200206398348,0.002228099173553719,1,0,0,0,0,294000
-119.74,36.79,28,2857,619.0,1614,592,2.1573,1.7701363073110286,0.2166608330416521,0.0013366171003717474,0,1,0,0,0,71400
-116.97,33.94,29,3197,632.0,1722,603,3.0432,1.8565621370499419,0.19768532999687208,0.001767247386759582,0,1,0,0,0,91200
-122.08,37.36,31,2717,376.0,1001,381,9.281,2.7142857142857144,0.13838792786161208,0.009271728271728272,0,0,0,1,0,500001
-121.56,39.01,22,1891,340.0,1023,296,2.7303,1.8484848484848484,0.1797990481226864,0.0026689149560117304,0,1,0,0,0,99100
-122.1,37.69,30,3115,625.0,1444,568,3.7222,2.157202216066482,0.20064205457463885,0.0025777008310249308,0,0,0,1,0,195800
-117.91,33.83,37,1039,260.0,719,243,3.0288,1.4450625869262865,0.2502406159769009,0.004212517385257302,1,0,0,0,0,161400
-117.78,33.76,25,2260,261.0,719,254,11.4537,3.1432545201668987,0.11548672566371682,0.015930041724617525,1,0,0,0,0,500001
-118.46,34.19,20,5992,1820.0,4826,1632,2.7237,1.2416079569001244,0.3037383177570093,0.0005643804392871944,1,0,0,0,0,233500
-118.35,34.04,45,1579,357.0,713,335,2.1711,2.214586255259467,0.22609246358454718,0.003045021037868163,1,0,0,0,0,179200
-119.24,36.8,17,2052,405.0,975,340,2.6902,2.1046153846153848,0.19736842105263158,0.002759179487179487,0,1,0,0,0,94400
-122.31,37.54,38,1946,407.0,975,417,4.0726,1.995897435897436,0.2091469681397739,0.004177025641025641,0,0,0,0,1,385400
-116.96,32.79,35,1081,266.0,691,259,2.6324,1.5643994211287988,0.24606845513413506,0.003809551374819103,1,0,0,0,0,133700
-118.14,34.04,40,1966,391.0,1120,362,3.7109,1.7553571428571428,0.19888097660223805,0.0033133035714285716,1,0,0,0,0,198800
-122.28,37.52,38,2197,357.0,1228,373,5.4719,1.7890879478827362,0.1624943104233045,0.004455944625407166,0,0,0,0,1,397900
-117.66,34.1,26,1855,553.0,1109,536,2.2429,1.672678088367899,0.2981132075471698,0.002022452660054103,0,1,0,0,0,150000
-118.21,34.04,36,1825,479.0,2097,480,2.1862,0.8702908917501192,0.26246575342465756,0.0010425369575584168,1,0,0,0,0,135300
-117.03,32.65,14,1111,142.0,472,145,7.6344,2.3538135593220337,0.1278127812781278,0.01617457627118644,0,0,0,0,1,290500
-117.1,32.75,23,1858,551.0,1506,492,1.7446,1.2337317397078353,0.2965554359526372,0.0011584329349269588,0,0,0,0,1,85200
-118.37,33.77,26,6339,876.0,2540,880,10.1447,2.4956692913385825,0.13819214387127307,0.003993976377952756,0,0,0,0,1,500001
-117.93,33.88,45,1306,293.0,585,260,4.0812,2.2324786324786325,0.22434915773353753,0.0069764102564102565,1,0,0,0,0,241700
-122.48,37.75,52,2515,494.0,1583,477,4.3393,1.5887555274794694,0.19642147117296221,0.0027411876184459884,0,0,0,1,0,317600
-117.86,33.89,24,2002,253.0,820,241,6.9612,2.4414634146341463,0.12637362637362637,0.008489268292682926,1,0,0,0,0,274500
-118.36,33.91,36,2064,474.0,1366,421,4.1,1.5109809663250366,0.22965116279069767,0.003001464128843338,1,0,0,0,0,243100
-121.46,38.55,52,2094,463.0,1364,407,1.2235,1.535190615835777,0.22110792741165233,0.0008969941348973608,0,1,0,0,0,68500
-122.29,37.52,38,3767,603.0,1455,615,6.8787,2.589003436426117,0.1600743297053358,0.004727628865979381,0,0,0,0,1,386800
-122.44,37.75,46,1519,291.0,573,289,4.2667,2.650959860383944,0.19157340355497038,0.0074462478184991274,0,0,0,1,0,338800
-121.73,36.9,23,2392,721.0,3074,718,2.5195,0.7781392322706572,0.30142140468227424,0.0008196161353285621,1,0,0,0,0,136900
-122.04,36.96,42,538,107.0,200,104,2.1667,2.69,0.19888475836431227,0.010833500000000001,0,0,0,0,1,196400
-118.16,35.05,44,1297,307.0,776,278,2.5875,1.6713917525773196,0.23670007710100233,0.0033344072164948452,0,1,0,0,0,68900
-121.34,38.69,17,1968,364.0,996,331,3.7031,1.9759036144578312,0.18495934959349594,0.003717971887550201,0,1,0,0,0,114300
-122.07,37.67,27,3239,671.0,1469,616,3.2465,2.2049012933968686,0.2071627045384378,0.00221000680735194,0,0,0,1,0,230600
-117.94,33.74,24,4248,840.0,3118,798,4.2222,1.3624118024374599,0.1977401129943503,0.0013541372674791532,1,0,0,0,0,207200
-117.18,34.07,14,1258,245.0,752,264,3.3924,1.672872340425532,0.19475357710651828,0.004511170212765957,0,1,0,0,0,97400
-118.19,34.04,43,1682,422.0,1706,409,2.1029,0.9859320046893317,0.25089179548156954,0.001232649472450176,1,0,0,0,0,153300
-122.31,38.31,32,2577,458.0,1172,447,3.8796,2.198805460750853,0.17772603802871556,0.0033102389078498292,0,0,0,1,0,175500
-118.29,34.26,33,3177,713.0,1845,612,4.008,1.721951219512195,0.2244255587031791,0.0021723577235772356,1,0,0,0,0,191100
-117.91,34.12,33,1391,309.0,1038,298,4.1944,1.3400770712909442,0.22214234363767074,0.004040847784200385,1,0,0,0,0,149500
-120.55,38.31,18,1411,312.0,592,230,1.625,2.383445945945946,0.221119773210489,0.0027449324324324326,0,1,0,0,0,94700
-120.59,35.11,20,3098,571.0,1449,611,3.5744,2.1380262249827466,0.18431245965138798,0.0024668046928916494,1,0,0,0,0,197800
-117.8,33.69,16,2745,447.0,1429,411,6.8219,1.920923722883135,0.1628415300546448,0.004773897830650805,1,0,0,0,0,325500
-119.85,34.48,23,1915,277.0,724,267,6.2987,2.6450276243093924,0.14464751958224542,0.00869986187845304,0,0,0,0,1,348200
-122.19,37.48,38,1300,269.0,608,292,4.5568,2.138157894736842,0.20692307692307693,0.007494736842105263,0,0,0,1,0,286900
-122.42,37.76,37,1291,588.0,1846,557,1.3365,0.699349945828819,0.45546088303640586,0.0007239978331527627,0,0,0,1,0,225000
-120.54,40.29,17,3391,623.0,1529,571,3.4028,2.2177894048397646,0.18372161604246534,0.002225506867233486,0,1,0,0,0,91000
-118.43,34.04,52,2425,435.0,962,412,5.8587,2.5207900207900207,0.17938144329896907,0.00609012474012474,1,0,0,0,0,494700
-121.27,38.72,6,4664,644.0,2105,663,6.0804,2.2156769596199526,0.13807890222984562,0.0028885510688836107,0,1,0,0,0,198700
-118.27,34.07,34,786,341.0,1239,320,2.3438,0.6343825665859564,0.43384223918575066,0.001891686844229217,1,0,0,0,0,152100
-121.45,38.54,47,1159,250.0,810,244,2.7787,1.4308641975308642,0.21570319240724764,0.003430493827160494,0,1,0,0,0,56000
-117.68,34.99,33,1589,307.0,853,272,4.2292,1.8628370457209849,0.19320327249842667,0.004958030480656506,0,1,0,0,0,64400
-121.85,37.3,19,6275,1546.0,4312,1466,2.7768,1.4552411873840445,0.24637450199203187,0.0006439703153988869,1,0,0,0,0,178600
-122.12,37.7,17,2488,617.0,1287,538,2.9922,1.933177933177933,0.2479903536977492,0.0023249417249417248,0,0,0,1,0,179900
-122.15,38.06,10,3008,532.0,1381,522,5.3661,2.178131788559015,0.1768617021276596,0.0038856625633598846,0,0,0,1,0,195800
-118.15,34.11,52,1746,330.0,704,306,3.7895,2.4801136363636362,0.18900343642611683,0.0053828125,1,0,0,0,0,364800
-124.14,40.57,29,2864,600.0,1314,562,2.1354,2.1796042617960425,0.20949720670391062,0.0016251141552511418,1,0,0,0,0,75100
-120.59,35.12,27,3055,677.0,1407,610,2.1702,2.1712864250177684,0.2216039279869067,0.0015424307036247334,1,0,0,0,0,179700
-122.46,37.78,52,2165,580.0,1067,530,2.9293,2.0290534208059983,0.2678983833718245,0.002745360824742268,0,0,0,1,0,350000
-122.51,37.99,32,4138,632.0,1541,626,5.5791,2.6852693056456847,0.152730787820203,0.003620441271901363,0,0,0,1,0,433300
-118.24,33.96,34,1724,432.0,1876,416,2.1078,0.9189765458422174,0.2505800464037123,0.0011235607675906185,1,0,0,0,0,100600
-122.18,37.91,31,7200,876.0,2428,843,10.9405,2.9654036243822075,0.12166666666666667,0.0045059719934102144,0,0,0,1,0,500001
-118.46,33.99,37,1828,460.0,1075,453,4.337,1.7004651162790698,0.25164113785557984,0.004034418604651162,1,0,0,0,0,360600
-122.2,37.96,9,6306,962.0,2581,911,6.7741,2.4432390546299882,0.15255312400888044,0.002624602867105773,0,0,0,1,0,310700
-117.96,33.71,19,1624,221.0,782,228,4.5962,2.0767263427109977,0.13608374384236452,0.005877493606138107,1,0,0,0,0,304500
-119.45,35.16,34,3437,696.0,1783,608,2.3912,1.9276500280426248,0.20250218213558335,0.0013411104879416714,0,1,0,0,0,52900
-120.19,36.6,25,875,214.0,931,214,1.5536,0.9398496240601504,0.24457142857142858,0.0016687432867883998,0,1,0,0,0,58300
-119.15,34.3,21,2475,502.0,1269,505,2.98,1.950354609929078,0.20282828282828283,0.002348305752561072,0,0,0,0,1,259200
-117.04,33.01,28,922,107.0,314,97,8.4721,2.9363057324840764,0.11605206073752712,0.0269812101910828,1,0,0,0,0,342300
-120.0,38.92,17,1106,207.0,466,180,3.3295,2.3733905579399144,0.1871609403254973,0.007144849785407725,0,1,0,0,0,126600
-117.18,34.08,28,2243,399.0,1464,379,3.2105,1.532103825136612,0.17788675880517166,0.002192964480874317,0,1,0,0,0,90300
-118.45,34.06,20,3367,1264.0,2667,1131,2.2444,1.26246719160105,0.3754083754083754,0.0008415448068991376,1,0,0,0,0,500000
-116.19,33.69,11,5692,1346.0,5682,1273,2.5383,1.001759943681802,0.2364722417427969,0.00044672650475184795,0,1,0,0,0,74000
-122.14,37.45,48,2074,297.0,700,279,8.7051,2.962857142857143,0.14320154291224688,0.012435857142857143,0,0,0,1,0,500001
-122.14,37.72,45,1397,253.0,555,248,2.983,2.517117117117117,0.18110236220472442,0.005374774774774775,0,0,0,1,0,202700
-117.55,33.95,17,3196,444.0,1581,462,5.9333,2.021505376344086,0.13892365456821026,0.003752877925363694,0,1,0,0,0,229400
-118.15,33.91,25,2053,578.0,1721,507,2.3456,1.1929110981987217,0.28153921091086215,0.0013629285299244626,1,0,0,0,0,146100
-122.39,40.58,44,1625,392.0,944,347,1.5972,1.7213983050847457,0.24123076923076922,0.001691949152542373,0,1,0,0,0,68900
-116.89,33.48,14,1016,219.0,443,169,2.8071,2.293453724604966,0.2155511811023622,0.006336568848758465,0,1,0,0,0,137500
-122.17,38.06,16,3515,626.0,1764,626,4.4397,1.9926303854875282,0.17809388335704124,0.0025168367346938775,0,0,0,1,0,187100
-122.19,37.73,44,1066,253.0,825,244,2.1538,1.2921212121212122,0.2373358348968105,0.0026106666666666665,0,0,0,1,0,79700
-122.44,37.8,52,2865,593.0,1029,577,5.2539,2.7842565597667637,0.20698080279232112,0.0051058309037900875,0,0,0,1,0,500001
-118.18,34.19,48,1371,,528,155,15.0001,2.596590909090909,,0.028409280303030304,1,0,0,0,0,500001
-117.25,32.8,26,2442,659.0,1134,624,3.3274,2.1534391534391535,0.26986076986076984,0.0029342151675485007,0,0,0,0,1,295500
-117.09,33.12,11,567,184.0,620,163,2.5284,0.9145161290322581,0.32451499118165783,0.004078064516129032,1,0,0,0,0,122500
-118.15,34.16,38,2471,529.0,1661,441,2.2765,1.4876580373269115,0.21408336705787132,0.0013705599036724864,1,0,0,0,0,146600
-119.16,34.95,14,4054,787.0,1581,579,3.0882,2.564199873497786,0.1941292550567341,0.0019533206831119543,0,1,0,0,0,148200
-117.15,32.8,41,1413,261.0,1070,259,2.3578,1.3205607476635515,0.18471337579617833,0.002203551401869159,0,0,0,0,1,166700
-117.71,34.05,20,2281,444.0,1545,481,2.5735,1.4763754045307442,0.19465146865409907,0.001665695792880259,0,1,0,0,0,130500
-120.85,37.77,10,423,110.0,295,94,1.3583,1.4338983050847458,0.26004728132387706,0.004604406779661017,0,1,0,0,0,85200
-118.43,34.25,38,921,239.0,1023,241,3.4514,0.9002932551319648,0.25950054288816504,0.003373802541544477,1,0,0,0,0,151900
-121.2,37.83,18,3415,580.0,1912,562,4.4423,1.7860878661087867,0.1698389458272328,0.0023233786610878664,0,1,0,0,0,161400
-118.36,33.89,34,760,174.0,723,198,5.3169,1.0511756569847857,0.22894736842105262,0.007353941908713694,1,0,0,0,0,227600
-118.02,34.14,31,6854,1578.0,4131,1524,3.5878,1.6591624304042605,0.23023052232273125,0.0008685064149116437,0,1,0,0,0,222800
-120.42,34.96,31,3518,608.0,1386,572,3.6212,2.538239538239538,0.17282546901648663,0.002612698412698413,1,0,0,0,0,151400
-118.28,34.01,48,483,190.0,775,188,2.3309,0.6232258064516129,0.39337474120082816,0.003007612903225807,1,0,0,0,0,126600
-117.93,34.06,35,1022,183.0,628,187,3.9375,1.627388535031847,0.17906066536203522,0.0062699044585987265,1,0,0,0,0,187500
-117.99,33.8,25,3179,639.0,2526,623,3.3281,1.258511480601742,0.2010066058508965,0.0013175376088677751,1,0,0,0,0,180800
-117.63,33.45,5,3549,604.0,1571,534,5.3705,2.2590706556333546,0.17018878557340095,0.003418523233609166,0,0,0,0,1,363500
-122.46,37.75,26,2192,438.0,954,456,4.5352,2.29769392033543,0.19981751824817517,0.004753878406708595,0,0,0,1,0,374200
-118.39,34.02,38,2447,636.0,1312,574,3.5909,1.865091463414634,0.25991009399264403,0.0027369664634146343,1,0,0,0,0,279400
-118.51,34.04,40,1382,167.0,483,178,11.7045,2.8612836438923397,0.12083936324167872,0.024232919254658383,1,0,0,0,0,500001
-116.29,33.67,12,5048,842.0,883,391,5.6918,5.7168742921857305,0.1667987321711569,0.006445979614949037,0,1,0,0,0,231300
-118.43,33.99,43,2483,548.0,1212,493,4.0189,2.048679867986799,0.220700765203383,0.0033159240924092413,1,0,0,0,0,302900
-122.41,37.66,34,1075,318.0,906,294,3.0052,1.1865342163355408,0.2958139534883721,0.003316997792494481,0,0,0,0,1,242500
-116.57,35.43,8,9975,1743.0,6835,1439,2.7138,1.459400146305779,0.17473684210526316,0.00039704462326261886,0,1,0,0,0,22500
-124.26,40.58,52,2217,394.0,907,369,2.3571,2.444321940463065,0.17771763644564728,0.0025987872105843438,0,0,0,0,1,111400
-123.38,41.8,25,1941,477.0,1000,390,2.2976,1.941,0.24574961360123648,0.0022976,0,1,0,0,0,54400
-121.24,38.01,22,1526,299.0,790,300,2.4342,1.9316455696202532,0.19593709043250326,0.0030812658227848105,0,1,0,0,0,125000
-118.33,33.86,38,914,176.0,519,174,6.0335,1.7610789980732178,0.1925601750547046,0.0116252408477842,1,0,0,0,0,255400
-122.43,37.79,52,3219,969.0,1152,830,4.2042,2.7942708333333335,0.30102516309412863,0.0036494791666666668,0,0,0,1,0,500001
-119.27,34.26,23,3578,753.0,1455,649,4.1898,2.459106529209622,0.21045276690888765,0.0028795876288659795,0,0,0,0,1,359100
-118.33,33.99,46,1582,315.0,777,286,3.2083,2.036036036036036,0.19911504424778761,0.004129086229086229,1,0,0,0,0,149600
-116.46,33.82,6,4863,920.0,3010,828,3.9508,1.6156146179401993,0.18918363150318734,0.0013125581395348838,0,1,0,0,0,104200
-118.06,34.09,38,2036,388.0,1096,371,4.0625,1.8576642335766422,0.1905697445972495,0.0037066605839416056,1,0,0,0,0,262500
-119.26,35.87,24,1590,390.0,1686,372,1.6469,0.9430604982206405,0.24528301886792453,0.000976809015421115,0,1,0,0,0,47600
-118.41,33.96,44,1802,306.0,753,282,6.0286,2.3930942895086322,0.16981132075471697,0.008006108897742364,1,0,0,0,0,356000
-118.02,34.12,38,1778,288.0,870,281,6.5784,2.0436781609195402,0.16197975253093364,0.007561379310344828,0,1,0,0,0,408500
-118.47,34.01,44,2017,343.0,958,382,6.1014,2.105427974947808,0.1700545364402578,0.006368893528183716,1,0,0,0,0,480100
-120.12,41.4,33,2820,515.0,976,403,2.6062,2.889344262295082,0.18262411347517732,0.0026702868852459013,0,1,0,0,0,52600
-121.88,37.24,24,4420,996.0,2981,975,3.506,1.4827239181482723,0.2253393665158371,0.0011761153975176114,1,0,0,0,0,226400
-117.49,33.98,17,2727,462.0,1691,448,4.8371,1.612655233589592,0.1694169416941694,0.0028604967474866946,0,1,0,0,0,160600
-118.07,33.89,17,2223,544.0,2008,512,3.0777,1.1070717131474104,0.24471434997750788,0.0015327191235059762,1,0,0,0,0,160800
-117.9,33.91,26,2885,476.0,1227,439,4.9524,2.3512632436837815,0.16499133448873485,0.004036185819070904,1,0,0,0,0,226600
-119.68,37.35,13,2307,386.0,925,347,3.1326,2.494054054054054,0.16731686172518423,0.0033865945945945946,0,1,0,0,0,119800
-117.69,33.65,16,5805,852.0,2356,795,6.1062,2.4639219015280136,0.1467700258397933,0.002591765704584041,1,0,0,0,0,274600
-118.38,34.18,44,901,179.0,473,179,3.3125,1.904862579281184,0.19866814650388456,0.007003171247357294,1,0,0,0,0,186400
-118.26,34.06,42,2541,1282.0,3974,1189,1.5854,0.6394061399094112,0.50452577725305,0.00039894313034725715,1,0,0,0,0,87500
-122.46,37.78,47,1682,379.0,837,375,5.2806,2.009557945041816,0.2253269916765755,0.0063089605734767025,0,0,0,1,0,400000
-121.04,39.19,17,856,167.0,518,170,3.5859,1.6525096525096525,0.19509345794392524,0.006922586872586873,0,1,0,0,0,144300
-116.48,33.8,15,3004,615.0,437,210,3.6667,6.874141876430206,0.20472703062583222,0.008390617848970251,0,1,0,0,0,90000
-121.83,36.61,26,3723,789.0,2563,747,3.4531,1.4525946156847445,0.2119258662369057,0.001347288333983613,1,0,0,0,0,133100
-119.76,36.83,22,2803,438.0,1234,457,4.5179,2.271474878444084,0.15626114876917588,0.0036611831442463533,0,1,0,0,0,99600
-119.77,36.44,26,1727,289.0,802,259,3.2083,2.153366583541147,0.1673422119281992,0.004000374064837905,0,1,0,0,0,75000
-118.24,34.24,31,3812,595.0,1645,591,7.585,2.3173252279635257,0.15608604407135362,0.004610942249240121,1,0,0,0,0,380100
-122.08,37.68,26,1167,370.0,253,137,2.4196,4.612648221343873,0.3170522707797772,0.009563636363636363,0,0,0,1,0,275000
-118.52,34.36,5,4222,712.0,2024,646,5.8703,2.08596837944664,0.16864045476077688,0.0029003458498023716,1,0,0,0,0,500001
-118.99,36.07,21,983,165.0,672,169,2.975,1.462797619047619,0.167853509664293,0.004427083333333333,0,1,0,0,0,63900
-118.37,33.88,44,1325,245.0,669,253,4.4211,1.9805680119581466,0.18490566037735848,0.006608520179372197,1,0,0,0,0,324000
-118.24,33.97,37,1053,263.0,1354,292,2.5833,0.7776957163958641,0.24976258309591642,0.0019079025110782864,1,0,0,0,0,112500
-118.21,34.03,44,1550,407.0,1718,403,2.5268,0.9022118742724098,0.2625806451612903,0.001470779976717113,1,0,0,0,0,141100
-117.69,33.47,19,2595,621.0,1728,571,3.668,1.5017361111111112,0.23930635838150288,0.0021226851851851854,1,0,0,0,0,243800
-118.25,33.97,37,794,210.0,814,213,2.2917,0.9754299754299754,0.26448362720403024,0.0028153562653562654,1,0,0,0,0,112000
-122.32,38.35,20,3494,549.0,1673,541,5.5718,2.0884638374178124,0.15712650257584432,0.003330424387328153,0,1,0,0,0,185200
-118.42,33.92,25,3521,852.0,1524,764,3.8086,2.3103674540682415,0.24197671116160183,0.0024990813648293965,1,0,0,0,0,361300
-122.4,37.73,42,1413,406.0,1027,362,2.3625,1.3758519961051607,0.2873319179051663,0.0023003894839337875,0,0,0,1,0,233000
-120.11,39.21,18,2245,392.0,421,162,4.5795,5.332541567695962,0.17461024498886416,0.01087767220902613,0,1,0,0,0,158300
-122.53,37.97,44,3595,953.0,1831,910,2.6036,1.9634079737848171,0.2650904033379694,0.0014219552157291098,0,0,0,1,0,287500
-121.3,38.66,32,2915,492.0,1292,454,3.3188,2.2561919504643964,0.16878216123499143,0.002568730650154799,0,1,0,0,0,117100
-122.52,37.88,52,176,50.0,88,46,3.8068,2.0,0.2840909090909091,0.04325909090909091,0,0,0,1,0,275000
-117.61,34.08,20,3550,736.0,2229,681,3.0199,1.5926424405563033,0.20732394366197182,0.0013548227904890083,0,1,0,0,0,128800
-118.42,34.24,36,1181,220.0,775,218,4.7228,1.5238709677419355,0.18628281117696868,0.0060939354838709684,1,0,0,0,0,183800
-117.1,33.09,5,12045,2162.0,5640,1997,4.4375,2.1356382978723403,0.17949356579493567,0.000786790780141844,1,0,0,0,0,353000
-117.27,32.82,35,2908,595.0,1068,529,4.1793,2.7228464419475658,0.2046079779917469,0.003913202247191011,0,0,0,0,1,500001
-121.37,38.41,14,3727,685.0,1741,646,3.5625,2.1407237219988513,0.1837939361416689,0.002046237794371051,0,1,0,0,0,125700
-118.28,33.97,35,2305,634.0,1978,568,1.375,1.1653185035389282,0.27505422993492407,0.0006951466127401415,1,0,0,0,0,100000
